doc_id,sec_code,period_end,category_key,category_en,category_custom,headcount,total_yen,avg_per_head_yen,fixed_yen,base_yen,performance_yen,bonus_yen,non_monetary_yen,retirement_yen,other_components_yen,other_components,components_reconcile
S100YDCE,4109,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,10000000.0,10000000,10000000.0,,,,,,,,1
S100YDCE,4109,2026-03-31,OutsideDirectorsMember,Outside directors,0,5.0,28000000.0,5600000,28000000.0,,,,,,,,1
S100YDD9,7267,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,2.0,116000000.0,58000000,116000000.0,,,,,,,,1
S100YDD9,7267,2026-03-31,OutsideDirectorsMember,Outside directors,0,6.0,107000000.0,17833333,107000000.0,,,,,,,,1
S100YDD9,7267,2026-03-31,ExecutiveOfficersMember,Executive officers,0,15.0,933000000.0,62200000,711000000.0,,,,,,,,0
S100YDDM,3352,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,3.0,103890000.0,34630000,103890000.0,,,,,,,,1
S100YDDM,3352,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,4800000.0,4800000,4800000.0,,,,,,,,1
S100YDDM,3352,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,2.0,5400000.0,2700000,5400000.0,,,,,,,,1
S100YDDS,1762,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,221000000.0,44200000,203000000.0,,,,,,,,0
S100YDDS,1762,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,12000000.0,12000000,12000000.0,,,,,,,,1
S100YDDS,1762,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,86000000.0,12285714,86000000.0,,,,,,,,1
S100YDDX,7366,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,2.0,124000000.0,62000000,85000000.0,,,,,,39000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDDX,7366,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,3.0,18000000.0,6000000,18000000.0,,,,,,,,1
S100YDE9,6208,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,7.0,299758000.0,42822571,90180000.0,,33404000.0,,176173000.0,,,,1
S100YDE9,6208,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,10350000.0,5175000,10350000.0,,,,,,,,1
S100YDE9,6208,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,10500000.0,1500000,10500000.0,,,,,,,,1
S100YDEF,7161,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,9.0,38000000.0,4222222,37000000.0,,,,,,1000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDEF,7161,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,10000000.0,10000000,10000000.0,,,,,,,,1
S100YDEF,7161,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,28000000.0,4666667,28000000.0,,,,,,,,1
S100YDFO,8336,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,216000000.0,43200000,,158000000.0,28000000.0,,28000000.0,,,,1
S100YDFO,8336,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,32000000.0,16000000,,32000000.0,,,,,,,1
S100YDFO,8336,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,43000000.0,7166667,,43000000.0,,,,,,,1
S100YDFZ,7059,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,132375000.0,44125000,115245000.0,,64871000.0,,-47741000.0,,,,1
S100YDFZ,7059,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,12376000.0,6188000,12376000.0,,,,,,,,1
S100YDFZ,7059,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,26254000.0,5250800,26254000.0,,,,,,,,1
S100YDG7,9908,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,8.0,247212000.0,30901500,247212000.0,,,,,,,,1
S100YDG7,9908,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,34506000.0,4929429,34506000.0,,,,,,,,1
S100YDGT,4548,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,167000000.0,55666667,,151000000.0,2000000.0,,,,9000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YDGT,4548,2026-03-31,OutsideDirectorsMember,Outside directors,0,2.0,19000000.0,9500000,,19000000.0,,,,,,,1
S100YDGT,4548,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,24000000.0,24000000,,24000000.0,,,,,,,1
S100YDGT,4548,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,4.0,51000000.0,12750000,,51000000.0,,,,,,,1
S100YDGW,2226,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,118000000.0,23600000,,98000000.0,,20000000.0,,,,,1
S100YDGW,2226,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,15000000.0,3750000,,15000000.0,,,,,,,1
S100YDH1,4536,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,560000000.0,140000000,,228000000.0,,111000000.0,145000000.0,,203000000.0,PerformanceShareUnitSystemRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YDH1,4536,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,37000000.0,37000000,,37000000.0,,,,,,,1
S100YDH1,4536,2026-03-31,OutsideDirectorsMember,Outside directors,0,5.0,73000000.0,14600000,,73000000.0,,,,,,,1
S100YDH1,4536,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,3.0,53000000.0,17666667,,53000000.0,,,,,,,1
S100YDHC,4674,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,4.0,107786000.0,26946500,83750000.0,,14575000.0,,9461000.0,,,,1
S100YDHC,4674,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,21025000.0,21025000,17400000.0,,3625000.0,,,,,,1
S100YDHC,4674,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,24000000.0,4800000,24000000.0,,,,,,,,1
S100YDHG,4569,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,3.0,130000000.0,43333333,,117000000.0,,,,,12000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDHG,4569,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,33000000.0,16500000,,33000000.0,,,,,,,1
S100YDHG,4569,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,6.0,50000000.0,8333333,,50000000.0,,,,,,,1
S100YDIT,8622,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,6.0,235000000.0,39166667,,146000000.0,,78000000.0,,,10000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDIT,8622,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,16000000.0,16000000,,16000000.0,,,,,,,1
S100YDIT,8622,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,37000000.0,7400000,,37000000.0,,,,,,,1
S100YDJ0,9950,2026-03-20,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,86377000.0,17275400,75060000.0,,,,11317000.0,,,,1
S100YDJ0,9950,2026-03-20,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,7384000.0,7384000,7384000.0,,,,,,,,1
S100YDJ0,9950,2026-03-20,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,8.0,23658000.0,2957250,23658000.0,,,,,,,,1
S100YDJC,1801,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,7.0,868000000.0,124000000,438000000.0,,,,,,55000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YDJC,1801,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,,79000000.0,,79000000.0,,,,,,2000000.0,InternalOfficersRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDJC,1801,2026-03-31,OutsideDirectorsMember,Outside directors,0,5.0,86000000.0,17200000,86000000.0,,,,,,,,1
S100YDJC,1801,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,5.0,58000000.0,11600000,58000000.0,,,,,,,,1
S100YDJN,8338,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,7.0,119000000.0,17000000,105000000.0,,,,13000000.0,,,,1
S100YDJN,8338,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,20000000.0,20000000,20000000.0,,,,,,,,1
S100YDJN,8338,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,24000000.0,4800000,24000000.0,,,,,,,,1
S100YDJU,3420,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,164726000.0,32945200,138696000.0,,26030000.0,,,,,,1
S100YDJU,3420,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,9750000.0,4875000,7800000.0,,1950000.0,,,,,,1
S100YDJU,3420,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,19900000.0,3980000,18300000.0,,1600000.0,,,,,,1
S100YDK3,8058,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,,2418000000.0,,,774000000.0,,,,,1642000000.0,CompensationLinkedToEachDirectorSIndividualPerformanceRemunerationByCategoryOfDirectorsAndOtherOfficers|PerformanceLinkedBonusRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|StockBasedRemunerationLinkedToSharePerformancesRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDK3,8058,2026-03-31,OutsideDirectorExcludingAuditAndSupervisoryCommitteeMemberMember,,1,,174000000.0,,,174000000.0,,,,,,,1
S100YDK3,8058,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,,174000000.0,,,174000000.0,,,,,,,1
S100YDK3,8058,2026-03-31,OutsideDirectorAuditAndSupervisoryCommitteeMemberMember,,1,,138000000.0,,,138000000.0,,,,,,,1
S100YDKO,3020,2026-03-31,DirectorMember,,1,11.0,170000000.0,15454545,162000000.0,,,8000000.0,,,,,1
S100YDKO,3020,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,12000000.0,12000000,12000000.0,,,0.0,,,,,1
S100YDKO,3020,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,3.0,3000000.0,1000000,3000000.0,,,,,,,,1
S100YDKQ,3800,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,6.0,142317000.0,23719500,,102288000.0,25551000.0,,14478000.0,,14478000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YDKQ,3800,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,,,,,,,,,,,,
S100YDKQ,3800,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,7.0,45660000.0,6522857,,45660000.0,,,,,,,1
S100YDLY,1813,2026-03-31,DirectorsExcludingAuditCommitteeMembersMember,,1,,156000000.0,,,101000000.0,,,,,8.0,MemberBaseRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YDLY,1813,2026-03-31,OutsideDirectorExcludingAuditAndSupervisoryCommitteeMemberMember,,1,,17000000.0,,,17000000.0,,,,,2.0,MemberBaseRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDLY,1813,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,,,,,,40000000.0,,,,17.0,MemberPerformanceLinkedRemunerationRemunerationByCategoryOfDirectorsAndOtherOfficers|MemberPerformanceLinkedShareAwardsRemunerationByCategoryOfDirectorsAndOtherOfficers,
S100YDLY,1813,2026-03-31,OutsideDirectorsMember,Outside directors,0,,48000000.0,,,48000000.0,,,,,5.0,MemberBaseRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDLY,1813,2026-03-31,DirectorAuditCommitteeMemberMember,,1,,49000000.0,,,49000000.0,,,,,4.0,MemberBaseRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDLY,1813,2026-03-31,OutsideDirectorAuditAndSupervisoryCommitteeMemberMember,,1,,31000000.0,,,31000000.0,,,,,3.0,MemberBaseRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDMT,1952,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,6.0,350000000.0,58333333,169000000.0,,160000000.0,,20000000.0,,,,1
S100YDMT,1952,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,24000000.0,24000000,24000000.0,,,,,,,,1
S100YDMT,1952,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,36000000.0,7200000,36000000.0,,,,,,,,1
S100YDN3,7733,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,1145000000.0,286250000,,356000000.0,290000000.0,,357000000.0,,140000000.0,OtherRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDN3,7733,2026-03-31,OutsideDirectorsMember,Outside directors,0,12.0,225000000.0,18750000,,186000000.0,,,39000000.0,,,,1
S100YDN3,7733,2026-03-31,ExecutiveOfficersMember,Executive officers,0,16.0,3239000000.0,202437500,,1036000000.0,650000000.0,,661000000.0,,892000000.0,OtherRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDNF,5988,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,4.0,157000000.0,39250000,118000000.0,,,,25000000.0,,38000000.0,PerformanceBasedRemunerationBonusRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|StockTrustFeeRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,0
S100YDNF,5988,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,23000000.0,23000000,23000000.0,,,,,,,,1
S100YDNF,5988,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,40000000.0,10000000,40000000.0,,,,,,,,1
S100YDNT,,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,5.0,279000000.0,55800000,251000000.0,,,,27000000.0,,,,1
S100YDNT,,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,2.0,18000000.0,9000000,18000000.0,,,,,,,,1
S100YDNT,,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,4.0,36000000.0,9000000,36000000.0,,,,,,,,1
S100YDOC,2475,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,3.0,139530000.0,46510000,114500000.0,,,,,,25029000.0,ProvisionForDirectorsRetirementBenefitsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDOC,2475,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,1.0,12989000.0,12989000,11382000.0,,,,,,1606000.0,ProvisionForDirectorsRetirementBenefitsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDOC,2475,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,33208000.0,6641600,33208000.0,,,,,,,,1
S100YDOG,3553,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,5.0,132000000.0,26400000,84000000.0,,31000000.0,,,16000000.0,,,1
S100YDOG,3553,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,21000000.0,21000000,13000000.0,,5000000.0,,,2000000.0,,,1
S100YDOG,3553,2026-03-31,OutsideDirectorsMember,Outside directors,0,2.0,12000000.0,6000000,9000000.0,,2000000.0,,,,,,1
S100YDOG,3553,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,3.0,5000000.0,1666667,4000000.0,,0.0,,,,,,1
S100YDOU,1969,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,4.0,389000000.0,97250000,,153000000.0,,,,,235000000.0,NonMonetaryRemunerationEtcShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|PerformanceLinkedRemunerationEtcBonusRemunerationByCategoryOfDirectorsAndOtherOfficers,1
S100YDOU,1969,2026-03-31,OutsideDirectorsDirectorsExcludingAuditAndSupervisoryCommitteeMembersMember,,1,4.0,80000000.0,20000000,,80000000.0,,,,,,,1
S100YDOU,1969,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,2.0,30000000.0,15000000,,30000000.0,,,,,,,1
S100YDOU,1969,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersOutsideDirectorsMember,,1,3.0,63000000.0,21000000,,63000000.0,,,,,,,1
S100YDP5,4619,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,192000000.0,48000000,,184000000.0,,,8000000.0,,,,1
S100YDP5,4619,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,1.0,27000000.0,27000000,,27000000.0,,,,,,,1
S100YDP5,4619,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,5.0,41000000.0,8200000,,41000000.0,,,,,,,1
S100YDPE,4381,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,4.0,57484000.0,14371000,46725000.0,,5005000.0,,,,5754000.0,RestrictedShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDPE,4381,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,,,,,,,,,,,,
S100YDPE,4381,2026-03-31,OutsideDirectorsMember,Outside directors,0,4.0,7800000.0,1950000,7800000.0,,,,,,,,1
S100YDPE,4381,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,3.0,13200000.0,4400000,13200000.0,,,,,,,,1
S100YDQN,4337,2026-03-31,DirectorMember,,1,13.0,548000000.0,42153846,,362000000.0,98000000.0,,,,87000000.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDQN,4337,2026-03-31,OutsideDirectorsMember,Outside directors,0,6.0,46000000.0,7666667,,46000000.0,,,,,0.0,ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDQN,4337,2026-03-31,AuditorMember,,1,3.0,21000000.0,7000000,,21000000.0,,,,,,,1
S100YDQN,4337,2026-03-31,OutsideCorporateAuditorsMember,Outside statutory auditors,0,3.0,21000000.0,7000000,,21000000.0,,,,,,,1
S100YDQV,9428,2026-03-31,DirectorsExcludingAuditAndSupervisoryCommitteeMembersAndOutsideDirectorsMember,Directors excl. audit cttee (excl. outside),0,7.0,89000000.0,12714286,89000000.0,,,,,,,,1
S100YDQV,9428,2026-03-31,DirectorsAppointedAsAuditAndSupervisoryCommitteeMembersExcludingOutsideDirectorsMember,Audit-cttee directors (excl. outside),0,,,,,,,,,,,,
S100YDQV,9428,2026-03-31,OutsideDirectorsAndOtherOfficersMember,Outside directors and officers,0,3.0,6000000.0,2000000,6000000.0,,,,,,,,1
S100YDSL,6463,2026-03-31,DirectorsExcludingOutsideDirectorsMember,Directors (excl. outside),0,7.0,387000000.0,55285714,,,,,,,386000000.0,RecurringRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|ShareAwardsRemunerationEtcByCategoryOfDirectorsAndOtherOfficers|VariableCompensationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
S100YDSL,6463,2026-03-31,CorporateAuditorsExcludingOutsideCorporateAuditorsMember,Statutory auditors (excl. outside),0,2.0,40000000.0,20000000,,,,,,,40000000.0,RecurringRemunerationRemunerationEtcByCategoryOfDirectorsAndOtherOfficers,1
