doc_id,edinet_code,sec_code,listed,industry,company_ja,company_en,period_end,filing_date,representative,board_size,male_officers,female_officers,female_ratio_filed,female_ratio_calc,officers_tagged,officers_untagged,avg_age,avg_tenure,avg_salary_yen,female_managers_ratio,gender_pay_gap_all,male_childcare_leave,pay_total_yen,named_pay_count,status,detail
S100YCF0,E01332,5801,listed,非鉄金属,古河電気工業株式会社,"Furukawa Electric Co., Ltd.",2026-03-31,2026-06-24,取締役社長 森平 英也,11,9.0,2.0,0.182,0.1818,11.0,0.0,43.4,18.4,7494597.0,0.063,0.752,,553000000.0,1,clean,
S100YCFW,E21514,2179,listed,サービス業,株式会社 成学社,"SEIGAKUSHA CO.,LTD.",2026-03-31,2026-06-24,代表取締役社長 永井 博,10,10.0,,,,,,38.5,7.8,5021000.0,0.198,0.874,,120930000.0,0,clean,
S100YCUF,E01235,5410,listed,鉄鋼,合同製鐵株式会社,"Godo Steel,Ltd.",2026-03-31,2026-06-24,代表取締役社長 美 濃 部 慎 次,11,10.0,1.0,0.091,0.0909,11.0,0.0,40.6,18.4,7780705.0,0.013,0.729,,367000000.0,0,clean,
S100YD3Q,E00472,2902,listed,食料品,太陽化学株式会社,"TAIYO KAGAKU CO.,LTD.",2026-03-31,2026-06-24,代表取締役社長 山 崎 長 宣,12,11.0,1.0,0.083,0.0833,12.0,0.0,44.0,20.0,8304875.0,0.1,0.706,,483564000.0,2,clean,
S100YDDI,E23582,,unlisted,その他金融業,株式会社日本政策金融公庫,Japan Finance Corporation,2026-03-31,2026-06-24,代表取締役総裁 藤井 健志,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YDEK,E02042,6875,listed,電気機器,株式会社メガチップス,MegaChips Corporation,2026-03-31,2026-06-24,代表取締役社長 肥川 哲士,11,10.0,1.0,0.091,0.0909,11.0,0.0,42.9,10.9,8237000.0,0.167,0.787,,418258000.0,0,clean,
S100YDH0,E04502,9502,listed,電気・ガス業,中部電力株式会社,"Chubu Electric Power Company,Incorporated",2026-03-31,2026-06-24,代表取締役社長 社長執行役員 林 欣 吾,13,11.0,2.0,0.154,0.1538,13.0,0.0,42.5,19.0,9452983.0,0.028,0.695,,537000000.0,0,clean,
S100YDH8,E00335,2281,listed,食料品,プリマハム株式会社,"Prima Meat Packers, Ltd.",2026-03-31,2026-06-24,代表取締役会長 千 葉 尚 登,8,6.0,2.0,0.25,0.25,8.0,0.0,41.0,15.9,7426000.0,0.071,0.615,,319000000.0,0,clean,
S100YDOK,E04499,9503,listed,電気・ガス業,関西電力株式会社,"The Kansai Electric Power Company, Incorporated",2024-03-31,2024-06-27,代表執行役社長 森 望,13,21.0,4.0,0.16,0.3077,25.0,12.0,42.8,20.2,8313252.0,0.036,0.664,,754000000.0,5,clean,
S100YDPT,E01461,3431,listed,金属製品,宮地エンジニアリンググループ株式会社,"MIYAJI ENGINEERING GROUP,INC.",2026-03-31,2026-06-24,代表取締役社長 池浦 正裕,7,5.0,2.0,0.286,0.2857,7.0,0.0,51.8,22.8,11235252.0,0.0,0.461,,143000000.0,0,clean,
S100YDV3,E02588,8025,listed,卸売業,株式会社ツカモトコーポレーション,"TSUKAMOTO CORPORATION CO., LTD.",2026-03-31,2026-06-24,代表取締役社長 百 瀬 二 郎,11,10.0,1.0,0.09,0.0909,11.0,0.0,46.1,19.1,5754000.0,,,,179433000.0,0,clean,
S100YDW9,E01268,5602,listed,鉄鋼,株式会社栗本鐵工所,"Kurimoto,Ltd.",2026-03-31,2026-06-24,代表取締役社長 菊本 一高,12,10.0,2.0,0.167,0.1667,12.0,0.0,45.7,21.0,8419706.0,0.01,0.741,,289000000.0,0,clean,
S100YDWL,E02639,8115,listed,卸売業,ムーンバット株式会社,"MOONBAT Co.,Ltd.",2026-03-31,2026-06-24,代表取締役・社長執行役員 鎌田 尚,9,9.0,,,,,,41.5,17.3,6099110.0,0.288,,,121602000.0,0,clean,
S100YE5Q,E00767,4042,listed,化学,東ソー株式会社,TOSOH CORPORATION,2026-03-31,2026-06-24,代表取締役社長 桒 田 守,13,11.0,2.0,0.154,0.1538,13.0,0.0,38.5,13.8,8288000.0,0.023,0.715,,541000000.0,1,clean,
S100YE68,E04503,9505,listed,電気・ガス業,北陸電力株式会社,Hokuriku Electric Power Company,2026-03-31,2026-06-24,代表取締役社長 社長執行役員 松田 光司,13,10.0,3.0,0.231,0.2308,13.0,0.0,41.4,20.1,8260680.0,0.028,0.606,,296000000.0,0,clean,
S100YE8X,E01632,6357,listed,機械,三精テクノロジーズ株式会社,"Sansei Technologies, Inc.",2026-03-31,2026-06-24,代表取締役社長執行役員 板 垣 治,13,12.0,1.0,0.077,0.0769,13.0,0.0,43.7,16.1,6922000.0,0.047,0.708,,372429000.0,0,clean,
S100YE9G,E03360,2673,listed,小売業,夢みつけ隊株式会社,"YUMEMITSUKETAI Co.,Ltd.",2026-03-31,2026-06-24,代表取締役 佐々木 ベジ,5,5.0,,,,,,53.7,29.8,3840436.0,,,,4200000.0,0,clean,
S100YECJ,E26837,,unlisted,その他金融業,株式会社国際協力銀行,Japan Bank for International Cooperation,2026-03-31,2026-06-24,代表取締役総裁 天川 和彦,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YEE3,E33535,1443,listed,建設業,技研ホールディングス株式会社,"Giken Holdings Co.,Ltd.",2026-03-31,2026-06-24,代表取締役社長 佐々木 ベジ,5,5.0,,,,,,55.0,31.0,6359000.0,,,,9867000.0,0,clean,
S100YEHT,E27210,3183,listed,卸売業,ウイン・パートナーズ株式会社,"WIN-Partners Co., Ltd.",2026-03-31,2026-06-24,代表取締役社長 秋沢 英海,9,8.0,1.0,0.111,0.1111,9.0,0.0,42.4,8.9,6701000.0,0.071,0.738,,113180000.0,0,clean,
S100YEJV,E03295,7562,listed,小売業,株式会社安楽亭,"ANRAKUTEI Co.,Ltd.",2026-03-31,2026-06-24,代表取締役社長 柳 先,9,9.0,0.0,0.0,0.0,9.0,0.0,36.9,6.9,3903143.0,0.096,0.802,,84647000.0,0,clean,
S100YEPB,E00355,2108,listed,食料品,日本甜菜製糖株式会社,"Nippon Beet Sugar Manufacturing Co.,Ltd.",2026-03-31,2026-06-24,代表取締役社長 石栗 秀,11,9.0,2.0,0.182,0.1818,11.0,0.0,43.8,18.9,6704520.0,0.009,0.621,,194000000.0,0,clean,
S100YERJ,E01880,6923,listed,電気機器,スタンレー電気株式会社,"Stanley Electric Co.,Ltd.",2026-03-31,2026-06-24,代表取締役社長執行役員 貝 住 泰 昭,15,13.0,2.0,0.133,0.1333,15.0,0.0,41.4,15.5,6605000.0,0.031,0.73,,650000000.0,1,clean,
S100YF82,E11467,,unlisted,不動産業,日鉄興和不動産株式会社,"NIPPON STEEL KOWA REAL ESTATE CO., LTD.",2026-03-31,2026-06-24,代表取締役社長 三輪 正浩,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YF97,E00481,2908,listed,食料品,フジッコ株式会社,"FUJICCO CO., LTD.",2026-03-31,2026-06-24,代表取締役社長執行役員 福 井 正 一,9,7.0,2.0,0.222,0.2222,9.0,0.0,42.3,18.3,5812000.0,0.11,0.701,,169000000.0,0,clean,
S100YF9R,E31955,3929,listed,情報・通信業,ソーシャルワイヤー株式会社,"SOCIALWIRE CO.,LTD.",2026-03-31,2026-06-24,代表取締役社長 矢田 峰之,12,10.0,2.0,0.167,0.1667,12.0,0.0,33.2,3.0,5390000.0,,,,40370000.0,0,clean,
S100YFD2,E01409,5958,listed,金属製品,三洋工業株式会社,"SANYO INDUSTRIES, LTD.",2026-03-31,2026-06-24,取締役社長 山 岸 茂,10,9.0,1.0,0.1,0.1,10.0,0.0,43.2,16.7,6090637.0,0.051,0.732,,156000000.0,0,clean,
S100YFE2,E00791,4102,listed,化学,丸尾カルシウム株式会社,"Maruo Calcium Co., Ltd.",2026-03-31,2026-06-24,代表取締役社長 丸尾 治男,7,7.0,,,,,,45.6,20.2,5735596.0,0.122,,,119320000.0,0,clean,
S100YFEX,E37147,4417,listed,情報・通信業,グローバルセキュリティエキスパート株式会社,Global Security Experts Inc.,2026-03-31,2026-06-24,代表取締役社長 青柳 史郎(戸籍上の氏名 鱸 史郎),13,13.0,,,,,,41.0,4.7,7695000.0,0.167,,,253498000.0,0,clean,
S100YFFX,E05262,4341,listed,サービス業,西菱電機株式会社,SEIRYO ELECTRIC CORPORATION,2026-03-31,2026-06-24,代表取締役社長 西井 希伊,10,10.0,,,,,,42.5,15.6,6420000.0,0.012,0.695,,218000000.0,0,clean,
S100YFL1,E04097,9003,listed,陸運業,相鉄ホールディングス株式会社,"Sotetsu Holdings,Inc.",2026-03-31,2026-06-24,代表取締役社長 加藤 尊正,12,9.0,3.0,0.25,0.25,12.0,0.0,46.6,14.0,9744410.0,0.053,0.684,,285000000.0,0,clean,
S100YFLV,E01212,5285,listed,ガラス・土石製品,株式会社ヤマックス,YAMAX Corp.,2026-03-31,2026-06-24,代表取締役社長 茂森 拓,11,11.0,,,,,,43.3,14.8,5955630.0,0.024,0.865,,218010000.0,0,clean,
S100YFMZ,E04742,,unlisted,サービス業,ゴールドウイン開発株式会社,GOLDWIN DEVELOPMENT INC.,2026-03-31,2026-06-24,代表取締役 津川 茂樹,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YFNV,E02252,7224,listed,輸送用機器,新明和工業株式会社,"ShinMaywa Industries, Ltd.",2026-03-31,2026-06-24,取締役社長 槶 原 敬 士,10,6.0,4.0,0.4,0.4,10.0,0.0,44.0,14.2,7819903.0,0.013,0.681,,309000000.0,0,clean,
S100YFO0,E04157,,unlisted,陸運業,株式会社 ヤマコー,"YAMAKO Co., Ltd.",2026-03-31,2026-06-24,代表取締役社長 皆川 清彦,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YFQL,E01570,6367,listed,機械,ダイキン工業株式会社,"DAIKIN INDUSTRIES,LTD.",2026-03-31,2026-06-24,取締役社長 竹 中 直 文,14,10.0,4.0,0.286,0.2857,14.0,0.0,41.2,16.6,8964767.0,0.093,0.816,,1335000000.0,4,clean,
S100YFR1,E02227,7271,listed,輸送用機器,株式会社 安 永,YASUNAGA CORPORATION,2026-03-31,2026-06-24,代表取締役社長 安 永 暁 俊,6,6.0,,,,,,43.0,19.0,6255434.0,,0.691,,174000000.0,0,clean,
S100YFRS,E05664,3837,listed,情報・通信業,アドソル日進株式会社,Ad-Sol Nissin Corporation,2026-03-31,2026-06-24,代表取締役社長 篠﨑 俊明,11,10.0,1.0,0.09,0.0909,11.0,0.0,39.2,12.4,6645344.0,0.115,0.838,,347875000.0,0,clean,
S100YFXZ,E04499,9503,listed,電気・ガス業,関西電力株式会社,"The Kansai Electric Power Company, Incorporated",2026-03-31,2026-06-24,代表執行役社長 森 望,13,21.0,5.0,0.192,0.3846,26.0,13.0,42.4,19.4,9389646.0,0.048,0.683,,1080000000.0,5,clean,
S100YFZB,E01651,6347,listed,機械,株式会社プラコー,"PLACO CO.,LTD.",2026-03-31,2026-06-24,代表取締役社長 古野 孝志,7,7.0,0.0,0.0,0.0,7.0,0.0,45.0,14.1,5708000.0,,,,45196000.0,0,clean,
S100YG44,E35766,7695,listed,サービス業,株式会社交換できるくん,"Koukandekirukun, Inc.",2026-03-31,2026-06-24,代表取締役社長 栗原 将,7,5.0,2.0,0.286,0.2857,7.0,0.0,35.5,5.2,5387000.0,,,,117793000.0,0,clean,
S100YG4R,E01583,6390,listed,機械,株式会社加藤製作所,"KATO WORKS CO.,LTD.",2026-03-31,2026-06-24,代表取締役社長 加藤 公康,9,7.0,2.0,0.22,0.2222,9.0,0.0,40.9,13.9,60010000.0,0.015,0.714,,160000000.0,0,clean,
S100YG7B,E01151,5393,listed,ガラス・土石製品,ニチアス株式会社,NICHIAS CORPORATION,2026-03-31,2026-06-24,代表取締役社長 亀 津 克 己,13,10.0,3.0,0.231,0.2308,13.0,0.0,40.9,13.9,7599855.0,0.008,0.659,,448000000.0,1,clean,
S100YGAU,E01014,4366,listed,化学,ダイトーケミックス株式会社,Daito Chemix Corporation,2026-03-31,2026-06-24,代表取締役 執行役員社長 住友朱之助,9,7.0,2.0,0.222,0.2222,9.0,0.0,40.7,14.9,7604000.0,,,,161000000.0,0,clean,
S100YGE8,E00796,4098,listed,化学,チタン工業株式会社,"Titan Kogyo, Ltd.",2026-03-31,2026-06-24,代表取締役 社長執行役員 井 上 保 雄,8,7.0,1.0,0.125,0.125,8.0,0.0,44.2,17.3,5310000.0,0.029,0.801,,139000000.0,0,clean,
S100YGEJ,E39158,5870,listed,サービス業,株式会社ナルネットコミュニケーションズ,Nalnet Communications Inc.,2026-03-31,2026-06-24,代表取締役社長 鈴木 隆志,10,8.0,2.0,0.2,0.2,10.0,0.0,41.0,9.1,5973000.0,0.188,0.417,,187000000.0,0,clean,
S100YGEM,E00520,3002,listed,繊維製品,グンゼ株式会社,GUNZE LIMITED,2026-03-31,2026-06-24,代表取締役社長 佐口 敏康,13,10.0,3.0,0.23,0.2308,13.0,0.0,42.8,19.1,6522406.0,0.06,0.596,,199000000.0,0,clean,
S100YGFI,E00498,2877,listed,食料品,日東ベスト株式会社,NittoBest Corporation,2026-03-31,2026-06-24,代表取締役社長執行役員 嵯峨 秀夫,12,10.0,2.0,0.166,0.1667,12.0,0.0,44.3,13.7,4707248.0,0.156,0.653,,202000000.0,0,clean,
S100YGG5,E01236,5609,listed,鉄鋼,日本鋳造株式会社,NIPPON CHUZO K. K.,2026-03-31,2026-06-24,代表取締役社長 佐竹 義宏,13,10.0,3.0,0.23,0.2308,13.0,0.0,42.7,13.9,5850000.0,0.028,0.754,,138000000.0,0,clean,
S100YGGI,E00058,1812,listed,建設業,鹿島建設株式会社,KAJIMA CORPORATION,2026-03-31,2026-06-24,代表取締役会長 兼 社長 押 味 至 一,16,13.0,3.0,0.187,0.1875,16.0,0.0,41.2,15.7,12454406.0,0.035,0.582,,1401000000.0,6,clean,
S100YGKZ,E05496,3773,listed,情報・通信業,株式会社アドバンスト・メディア,"Advanced Media, Inc.",2026-03-31,2026-06-24,代表取締役会長兼社長 鈴木 清幸,9,7.0,2.0,0.222,0.2222,9.0,0.0,37.5,7.49,6379000.0,,,,165136000.0,0,clean,
S100YGL7,E04289,9310,listed,倉庫・運輸関連,日本トランスシティ株式会社,Japan Transcity Corporation,2026-03-31,2026-06-24,取締役社長 安 藤 仁,12,11.0,1.0,0.083,0.0833,12.0,0.0,40.6,15.7,7342782.0,0.026,0.541,,193000000.0,0,clean,
S100YGL9,E00530,3109,listed,繊維製品,シキボウ株式会社,SHIKIBO LTD.,2026-03-31,2026-06-24,代表取締役 社長執行役員 鈴 木 睦 人,6,5.0,1.0,0.167,0.1667,6.0,0.0,45.0,12.7,5236000.0,0.04,0.651,,97000000.0,0,clean,
S100YGM0,E05201,4288,listed,情報・通信業,株式会社アズジェント,"Asgent, Inc.",2026-03-31,2026-06-24,代表取締役社長 杉本 隆洋,8,8.0,,,,,,43.7,9.6,6111796.0,,,,82804000.0,0,clean,
S100YGM1,E35466,4491,listed,情報・通信業,コンピューターマネージメント株式会社,"Computer Management Co.,Ltd.",2026-03-31,2026-06-24,代表取締役社長 竹中 英之,11,10.0,1.0,0.091,0.0909,11.0,0.0,38.9,7.9,5387271.0,0.105,0.806,,72600000.0,0,clean,
S100YGM7,E39662,195A,listed,サービス業,株式会社MUSCAT GROUP(旧会社名 株式会社ライスカレー),MUSCAT GROUP Inc.(旧英訳名 Ricecurry Inc.)(注)2025年6月26日開催の第9回定時株主総会の決議により、2025年7月1日から会社名を上記のとおり変更いたしました。,2026-03-31,2026-06-24,代表取締役 大久保 遼,8,6.0,2.0,0.25,0.25,8.0,0.0,33.6,3.8,5564000.0,,,,72600000.0,0,clean,
S100YGNL,E00529,3107,listed,卸売業,ダイワボウホールディングス株式会社,"Daiwabo Holdings Co.,Ltd.",2026-03-31,2026-06-24,代表取締役社長 西村 幸浩,11,7.0,4.0,0.36,0.3636,11.0,0.0,45.1,16.5,9315000.0,,,,367000000.0,1,clean,
S100YGNM,E02518,8084,listed,卸売業,株式会社RYODEN,RYODEN CORPORATION,2026-03-31,2026-06-24,代表取締役 富 澤 克 行,10,8.0,2.0,0.2,0.2,10.0,0.0,43.8,15.7,7778000.0,0.049,0.647,,234000000.0,0,clean,
S100YGQT,E01466,3442,listed,金属製品,株式会社MIEコーポレーション,"MIE CORPORATION CO., LTD",2026-03-31,2026-06-24,代表取締役社長 中山 弥一,8,8.0,,,,,,34.7,9.1,5015000.0,,,,52230000.0,0,clean,
S100YGR4,E04342,9362,listed,倉庫・運輸関連,兵機海運株式会社,"HYOKI KAIUN KAISHA,LTD.",2026-03-31,2026-06-24,代表取締役社長 大東 慶治,10,10.0,,,,,,45.43,16.44,5955796.0,0.018,,,102000000.0,0,clean,
S100YGRD,E00877,3407,listed,化学,旭化成株式会社,ASAHI KASEI CORPORATION,2026-03-31,2026-06-24,代表取締役社長 工藤 幸四郎,13,10.0,3.0,0.231,0.2308,13.0,0.0,41.9,17.1,8483519.0,0.077,0.766,,1055000000.0,2,clean,
S100YGT9,E38478,5253,listed,情報・通信業,カバー株式会社,COVER Corporation,2026-03-31,2026-06-24,代表取締役社長 谷郷 元昭,0,,,,,,,34.8,2.8,6700000.0,0.211,0.898,,203000000.0,0,no_tagged_board,officers table is TextBlock only
S100YGU8,E00886,4409,listed,化学,東邦化学工業株式会社,"TOHO CHEMICAL INDUSTRY COMPANY, LIMITED",2026-03-31,2026-06-24,代表取締役社長 中崎 龍雄,13,13.0,,,,,,41.2,17.2,6989995.0,0.062,0.7,,196000000.0,0,clean,
S100YGVK,E01456,6467,listed,機械,株式会社ニチダイ,NICHIDAI CORPORATION,2026-03-31,2026-06-24,代表取締役社長執行役員 伊藤 直紀,5,4.0,1.0,0.2,0.2,5.0,0.0,42.3,17.6,5491901.0,0.022,0.704,,53144000.0,0,clean,
S100YGYV,E04242,9115,listed,海運業,明海グループ株式会社,"Meiji Shipping Group Co., Ltd.",2026-03-31,2026-06-24,代表取締役社長CEO 内田 貴也,13,10.0,3.0,0.231,0.2308,13.0,0.0,36.2,7.5,7482000.0,0.167,,,266085000.0,0,clean,
S100YGZE,E34137,5290,listed,ガラス・土石製品,株式会社ベルテクスコーポレーション,Vertex Corporation,2026-03-31,2026-06-24,代表取締役社長 山本 譲,7,6.0,1.0,0.143,0.1429,7.0,0.0,50.8,1.9,6987000.0,,,,181679000.0,0,clean,
S100YH0E,E03842,,unlisted,保険業,トーア再保険株式会社,"The Toa Reinsurance Company, Limited",2026-03-31,2026-06-24,取締役社長 松 永 祐 明,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YH0Q,E34031,4386,listed,情報・通信業,株式会社SIGグループ,"SIG Group Co., Ltd.",2026-03-31,2026-06-24,代表取締役社長 石川 純生,5,5.0,,,,,,41.2,10.3,7566000.0,0.412,0.662,,87931000.0,0,clean,
S100YH1G,E00562,3569,listed,繊維製品,セーレン株式会社,"SEIREN CO.,LTD.",2026-03-31,2026-06-24,代表取締役 会長 川 田 達 男,13,12.0,1.0,0.077,0.0769,13.0,0.0,43.86,19.71,7140994.0,,0.781,,934000000.0,5,clean,
S100YH1J,E01372,6306,listed,機械,日工株式会社,"NIKKO CO., LTD.",2026-03-31,2026-06-24,取締役社長 中山 知巳,12,11.0,1.0,0.083,0.0833,12.0,0.0,39.0,13.4,7559261.0,0.019,0.552,,256000000.0,0,clean,
S100YH1Y,E01127,5232,listed,ガラス・土石製品,住友大阪セメント株式会社,"Sumitomo Osaka Cement Co.,Ltd.",2026-03-31,2026-06-24,取締役社長 諸橋 央典,14,13.0,1.0,0.07,0.0714,14.0,0.0,42.9,18.1,7338702.0,0.037,0.693,,385000000.0,0,clean,
S100YH20,E03730,,unlisted,その他金融業,株式会社ホンダファイナンス,"HONDA FINANCE CO.,LTD.",2026-03-31,2026-06-24,代表取締役社長 岩 崎 則 彦,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YH23,E04505,9507,listed,電気・ガス業,四国電力株式会社,"Shikoku Electric Power Company, Incorporated",2026-03-31,2026-06-24,取締役社長 社長執行役員 宮 本 喜 弘,14,12.0,2.0,0.14,0.1429,14.0,0.0,42.0,18.5,8738019.0,0.055,0.679,,427000000.0,0,clean,
S100YH26,E35597,2984,listed,不動産業,ヤマイチエステート株式会社,"Yamaichi Real Estate Co., Ltd",2026-03-31,2026-06-24,代表取締役社長 山田 茂,8,8.0,,,,,,42.3,6.8,5970000.0,,,,126944000.0,0,clean,
S100YH2R,E03418,2782,listed,小売業,株式会社セリア,"Seria Co., Ltd.",2026-03-31,2026-06-24,代表取締役社長 河合 映治,6,5.0,1.0,0.167,0.1667,6.0,0.0,40.8,9.5,5712526.0,0.527,0.797,,183000000.0,0,clean,
S100YH4H,E01855,1832,listed,建設業,株式会社北海電工,HOKKAIDENKO CORPORATION,2026-03-31,2026-06-24,取締役社長 藪 下 裕 己,11,11.0,0.0,0.0,0.0,11.0,0.0,46.4,21.7,6651711.0,0.013,0.718,,112000000.0,0,clean,
S100YH4U,E04331,8097,listed,卸売業,三愛オブリ株式会社,"SAN-AI OBBLI CO.,LTD.",2026-03-31,2026-06-24,代表取締役社長 隼田 洋,12,10.0,2.0,0.167,0.1667,12.0,0.0,39.9,15.0,8232781.0,0.103,0.751,,312385000.0,0,clean,
S100YH55,E37435,5033,listed,サービス業,株式会社ヌーラボ,Nulab Inc.,2026-03-31,2026-06-24,代表取締役 橋本 正徳,7,6.0,1.0,0.143,0.1429,7.0,0.0,38.5,4.2,7762746.0,0.125,0.813,,83054000.0,0,clean,
S100YH7K,E32448,,unlisted,卸売業,野村貿易株式会社,"NOMURA TRADING CO., LTD.",2026-03-31,2026-06-24,代表取締役社長 藤 原 英 昭,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YH8N,E05606,3042,listed,情報・通信業,株式会社セキュアヴェイル,SecuAvail Inc.,2026-03-31,2026-06-24,代表取締役社長 米今 政臣,9,9.0,,,,,,34.8,6.3,4484000.0,,,,65000000.0,0,clean,
S100YH9C,E01884,6588,listed,電気機器,東芝テック株式会社,TOSHIBA TEC CORPORATION,2024-03-31,2024-06-28,代表取締役社長 錦 織 弘 信,15,13.0,2.0,0.13,0.1333,15.0,0.0,46.24,17.06,7821000.0,0.044,0.716,,324000000.0,0,clean,
S100YH9N,E03838,,unlisted,保険業,東日本建設業保証株式会社,"East Japan Construction Surety Co.,Ltd.",2026-03-31,2026-06-24,代表取締役社長 栗田 卓也,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YH9V,E32795,6538,listed,サービス業,株式会社ディスラプターズ,Disruptors Inc.,2026-03-31,2026-06-24,代表取締役社長CEO 板倉 広高,6,5.0,1.0,0.17,0.1667,6.0,0.0,38.9,4.1,5846000.0,,,,38000000.0,0,clean,
S100YHAB,E00081,1888,listed,建設業,若築建設株式会社,"WAKACHIKU CONSTRUCTION CO.,LTD.",2026-03-31,2026-06-24,代表取締役社長 長廻 幹彦,12,11.0,1.0,0.083,0.0833,12.0,0.0,44.0,17.8,8776664.0,0.006,0.598,,270000000.0,0,clean,
S100YHAM,E01884,6588,listed,電気機器,東芝テック株式会社,TOSHIBA TEC CORPORATION,2025-03-31,2025-06-20,代表取締役社長 錦 織 弘 信,15,13.0,2.0,0.13,0.1333,15.0,0.0,45.97,15.88,7859000.0,0.062,0.73,,355000000.0,0,clean,
S100YHBZ,E37603,5029,listed,情報・通信業,サークレイス株式会社,circlace Inc,2026-03-31,2026-06-24,代表取締役会長兼社長 佐藤 司,11,10.0,1.0,0.09,0.0909,11.0,0.0,39.0,4.4,6240000.0,0.301,0.686,,107192000.0,0,clean,
S100YHCF,E01884,6588,listed,電気機器,東芝テック株式会社,TOSHIBA TEC CORPORATION,2026-03-31,2026-06-24,代表取締役社長 錦 織 弘 信,13,11.0,2.0,0.15,0.1538,13.0,0.0,45.69,14.99,8044000.0,0.067,0.73,,317000000.0,0,clean,
S100YHDE,E02855,7521,listed,卸売業,株式会社ムサシ,"MUSASHI CO.,LTD.",2026-03-31,2026-06-24,代表取締役社長 小野 貢市,17,17.0,,,,,,46.0,20.0,6809331.0,,,,300000000.0,0,clean,
S100YHET,E00541,3113,listed,証券、商品先物取引業,株式会社UNIVA・Oakホールディングス,UNIVA Oak Holdings Limited,2026-03-31,2026-06-24,代表取締役会長兼社長グループCEO 稲葉 秀二,6,4.0,2.0,0.333,0.3333,6.0,0.0,51.6,6.2,7896269.0,,,,68310000.0,0,clean,
S100YHF5,E04395,,unlisted,情報・通信業,北日本放送株式会社,"Kitanihon Broadcasting Co.,Ltd.",2026-03-31,2026-06-24,代表取締役社長 島谷 浩司,0,,,,,,,,,,,,,,0,no_tagged_board,officers table is TextBlock only
S100YHFB,E32146,3537,listed,卸売業,昭栄薬品株式会社,"SHOEI YAKUHIN CO.,LTD.",2026-03-31,2026-06-24,代表取締役社長 藤原 佐一郎,9,9.0,0.0,0.0,0.0,9.0,0.0,46.3,16.9,8998000.0,,,,127660000.0,0,clean,
S100YHFG,E02229,7212,listed,輸送用機器,株式会社エフテック,F-TECH INC.,2026-03-31,2026-06-24,代表取締役社長 福田 祐一,9,8.0,1.0,0.11,0.1111,9.0,0.0,41.17,18.17,6142335.0,0.011,0.771,,175000000.0,0,clean,
S100YHFR,E02424,6419,listed,機械,株式会社マースグループホールディングス,Mars Group Holdings Corporation,2026-03-31,2026-06-24,代表取締役社長 松波 明宏,9,8.0,1.0,0.111,0.1111,9.0,0.0,48.2,26.0,9441140.0,,,,133070000.0,0,clean,
S100YHGQ,E01550,6111,listed,機械,旭精機工業株式会社,"ASAHI-SEIKI MANUFACTURING CO.,LTD.",2026-03-31,2026-06-24,取締役社長 神谷 真二,12,12.0,,,,,,45.6,19.8,5657000.0,0.029,0.719,,132179000.0,0,clean,
S100YHH0,E03330,7634,listed,卸売業,株式会社星医療酸器,"HOSHI IRYO-SANKI CO., LTD.",2026-03-31,2026-06-24,代表取締役社長 星 幸男,16,16.0,,,,,,39.9,10.3,5622249.0,,0.576,,398100000.0,1,clean,
S100YHHC,E01510,6155,listed,機械,高松機械工業株式会社,"TAKAMATSU MACHINERY CO., LTD.",2026-03-31,2026-06-24,代表取締役社長 髙 松 宗一郎,11,9.0,2.0,0.182,0.1818,11.0,0.0,40.2,15.3,5075320.0,0.017,0.748,,212000000.0,0,clean,
